id	locus_id	full_name	virus_family	genus	clade	host_sci_name	Class	Superorder	Order	Family	Genus	assigned_name	assigned_gene	bitscore	identity	target_version	target_name	scaffold	extract_start	extract_end	sequence_length	orientation
Geospiza_JH760437_149	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Geospiza_fortis	Aves	Neognathae	Passeriformes	Thraupidae	Geospiza	Snow-goose-hepatitis-B-virus	preC	50.4	48	goldenpath_geoFor1	geoFor1.fa_3.fa	JH760437	149	298	150	positive
Sporophila_NDFG01000012_2090948	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Sporophila_hypoxantha	Aves	Neognathae	Passeriformes	Thraupidae	Sporophila	Snow-goose-hepatitis-B-virus	pol	119	54	SpoHypox2.0	GCA_002167245.1_SpoHypox2.0_genomic.fna	NDFG01000012.1	2090948	2091247	300	positive
Sporophila_NDFG01000037_1963566	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Sporophila_hypoxantha	Aves	Neognathae	Passeriformes	Thraupidae	Sporophila	Rosss-goose-hepatitis-B-virus	polymerase	70.9	62.5	SpoHypox2.0	GCA_002167245.1_SpoHypox2.0_genomic.fna	NDFG01000037.1	1963566	1963709	144	negative
Sporophila_NDFG01000113_10457764	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Sporophila_hypoxantha	Aves	Neognathae	Passeriformes	Thraupidae	Sporophila	Sheldgoose-hepatitis-B-virus	pol	247	63.784	SpoHypox2.0	GCA_002167245.1_SpoHypox2.0_genomic.fna	NDFG01000113.1	10457764	10459949	2186	negative
Sporophila_NDFG01000222_1246885	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Sporophila_hypoxantha	Aves	Neognathae	Passeriformes	Thraupidae	Sporophila	Snow-goose-hepatitis-B-virus	pol	117	68.293	SpoHypox2.0	GCA_002167245.1_SpoHypox2.0_genomic.fna	NDFG01000222.1	1246885	1247359	475	negative
Sporophila_NDFG01000433_3403909	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Sporophila_hypoxantha	Aves	Neognathae	Passeriformes	Thraupidae	Sporophila	Rosss-goose-hepatitis-B-virus	polymerase	64.7	58.182	SpoHypox2.0	GCA_002167245.1_SpoHypox2.0_genomic.fna	NDFG01000433.1	3403909	3404070	162	negative
Sporophila_NDFG01000518_223411	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Sporophila_hypoxantha	Aves	Neognathae	Passeriformes	Thraupidae	Sporophila	Rosss-goose-hepatitis-B-virus	polymerase	79.3	57.377	SpoHypox2.0	GCA_002167245.1_SpoHypox2.0_genomic.fna	NDFG01000518.1	223411	223596	186	positive
Sporophila_NDFG01001561_2896902	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Sporophila_hypoxantha	Aves	Neognathae	Passeriformes	Thraupidae	Sporophila	Fossil-Avihepadna1	consensus-genome	274	68.528	SpoHypox2.0	GCA_002167245.1_SpoHypox2.0_genomic.fna	NDFG01001561.1	2896902	2897501	600	positive
Empidonax_PWAB01000151_124906	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Empidonax_traillii	Aves	Neognathae	Passeriformes	Tyrannidae	Empidonax	Snow-goose-hepatitis-B-virus	pol	68.2	49.275	GCA_003031625	GCA_003031625.1_ASM303162v1_genomic.fna	PWAB01000151.1	124906	125106	201	negative
Empidonax_PWAB01000229_1184324	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Empidonax_traillii	Aves	Neognathae	Passeriformes	Tyrannidae	Empidonax	Sheldgoose-hepatitis-B-virus	core	102	36.508	GCA_003031625	GCA_003031625.1_ASM303162v1_genomic.fna	PWAB01000229.1	1184324	1184881	558	negative
Empidonax_PWAB01000589_230155	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Empidonax_traillii	Aves	Neognathae	Passeriformes	Tyrannidae	Empidonax	Fossil-Avihepadna1	consensus-genome	227	50.741	GCA_003031625	GCA_003031625.1_ASM303162v1_genomic.fna	PWAB01000589.1	230155	232439	2285	negative
Zosterops_LAII01000013_334664	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Zosterops_lateralis	Aves	Neognathae	Passeriformes	Zosteropidae	Zosterops	Fossil-Avihepadna1	consensus-genome	255	48.903	ASM128173v1	GCA_001281735.1_ASM128173v1_genomic.fna	LAII01000013.1	334664	335701	1038	positive
Egretta_scaffold226_239135	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Egretta_garzetta	Aves	Neognathae	Pelecaniformes	Ardeidae	Egretta	Roundleaf-bat-hepatitis-B-virus	polymerase	80.5	47.312	bgi_2011-10-28	Egretta_garzetta.scaf.noBacterial.fa	scaffold226	239135	239398	264	negative
Egretta_scaffold226_240594	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Egretta_garzetta	Aves	Neognathae	Pelecaniformes	Ardeidae	Egretta	Woodchuck-hepatitis-virus	core-protein	60.5	36.25	bgi_2011-10-28	Egretta_garzetta.scaf.noBacterial.fa	scaffold226	240594	240884	291	negative
Egretta_scaffold40_3941033	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Egretta_garzetta	Aves	Neognathae	Pelecaniformes	Ardeidae	Egretta	Sheldgoose-hepatitis-B-virus	pol	190	34.005	bgi_2011-10-28	Egretta_garzetta.scaf.noBacterial.fa	scaffold40	3941033	3943428	2396	negative
Pelecanus_scaffold18295_28778	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Pelecanus_crispus	Aves	Neognathae	Pelecaniformes	Pelecanidae	Pelecanus	Fossil-Avihepadna1	consensus-genome	619	80.238	bgi_2011-10-28	Pelecanus_crispus.scaf.noBacterial.fa	scaffold18295	28778	31517	2740	positive
Pelecanus_scaffold24122_3642	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Pelecanus_crispus	Aves	Neognathae	Pelecaniformes	Pelecanidae	Pelecanus	Fossil-Avihepadna3	pol	143	68.548	bgi_2011-10-28	Pelecanus_crispus.scaf.noBacterial.fa	scaffold24122	3642	4323	682	negative
Pelecanus_scaffold24122_6101	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Pelecanus_crispus	Aves	Neognathae	Pelecaniformes	Pelecanidae	Pelecanus	Bat-hepatitis-virus	core	59.3	35.955	bgi_2011-10-28	Pelecanus_crispus.scaf.noBacterial.fa	scaffold24122	6101	6370	270	negative
Phaethon_scaffold3985_92802	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phaethon_lepturus	Aves	Neognathae	Pelecaniformes	Phaethontidae	Phaethon	Fossil-Avihepadna1	consensus-genome	305	55.385	bgi_2011-10-28	Phaethon_lepturus.scaf.noBacterial.fa	scaffold3985	92802	93864	1063	negative
Phaethon_scaffold39851_2	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Phaethon_lepturus	Aves	Neognathae	Pelecaniformes	Phaethontidae	Phaethon	Fossil-Avihepadna3	pol	82.4	50.495	bgi_2011-10-28	Phaethon_lepturus.scaf.noBacterial.fa	scaffold39851	2	1583	1582	positive
Nannopterum_NFME01000289_121549	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	69.7	47.475	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01000289.1	121549	121845	297	positive
Nannopterum_NFME01000504_158432	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	75.5	44.231	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01000504.1	158432	158752	321	negative
Nannopterum_NFME01000546_39914	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Horseshoe-bat-hepatitis-B-virus	core	100	45.69	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01000546.1	39914	41406	1493	positive
Nannopterum_NFME01000546_43067	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Fossil-Avihepadna3	pol	75.5	55.484	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01000546.1	43067	43579	513	positive
Nannopterum_NFME01000658_194842	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	85.1	51.282	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01000658.1	194842	195075	234	positive
Nannopterum_NFME01000766_1414906	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	84.3	54.545	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01000766.1	1414906	1415214	309	positive
Nannopterum_NFME01000923_156292	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	85.5	49.495	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01000923.1	156292	156600	309	negative
Nannopterum_NFME01000960_542472	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	67.4	52.439	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01000960.1	542472	542723	252	positive
Nannopterum_NFME01001131_34910	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	103	51.515	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01001131.1	34910	35218	309	negative
Nannopterum_NFME01001137_749425	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	82	52.632	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01001137.1	749425	749652	228	positive
Nannopterum_NFME01001148_46391	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	67.8	50	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01001148.1	46391	46570	180	negative
Nannopterum_NFME01001308_12758	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	73.6	53.659	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01001308.1	12758	13015	258	positive
Nannopterum_NFME01001431_57240	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	68.6	41.379	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01001431.1	57240	57596	357	negative
Nannopterum_NFME01001607_7669	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	91.7	47.368	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01001607.1	7669	8007	339	negative
Nannopterum_NFME01001617_624603	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	75.5	47.826	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01001617.1	624603	624956	354	negative
Nannopterum_NFME01002055_188445	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	69.7	47.573	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01002055.1	188445	188753	309	positive
Nannopterum_NFME01002270_52971	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	94.4	53.846	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01002270.1	52971	53294	324	positive
Nannopterum_NFME01002353_2028	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	95.5	49.565	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01002353.1	2028	2381	354	positive
Nannopterum_NFME01002468_100318	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	118	56.566	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01002468.1	100318	100626	309	positive
Nannopterum_NFME01002468_102766	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	90.9	46.087	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01002468.1	102766	103119	354	positive
Nannopterum_NFME01002628_16678	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	preC	67.4	52.941	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01002628.1	16678	16830	153	positive
Nannopterum_NFME01002649_4305	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	103	48.485	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01002649.1	4305	4601	297	positive
Nannopterum_NFME01002956_12795	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	75.1	51.613	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01002956.1	12795	13073	279	negative
Nannopterum_NFME01003064_426642	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	93.2	52.525	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01003064.1	426642	426938	297	negative
Nannopterum_NFME01003409_109835	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	106	49.495	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01003409.1	109835	110143	309	negative
Nannopterum_NFME01003514_285885	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	97.4	50.505	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01003514.1	285885	286193	309	negative
Nannopterum_NFME01003564_57412	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	53.5	47.297	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01003564.1	57412	57633	222	negative
Nannopterum_NFME01003564_59726	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	84.3	44.167	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01003564.1	59726	60094	369	negative
Nannopterum_NFME01003635_416322	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	62	45.217	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01003635.1	416322	416663	342	negative
Nannopterum_NFME01004124_25338	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	77.8	52.525	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01004124.1	25338	25634	297	negative
Nannopterum_NFME01004741_1173	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	92	50.505	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01004741.1	1173	1481	309	positive
Nannopterum_NFME01004844_116103	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	65.1	46.154	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01004844.1	116103	116297	195	positive
Nannopterum_NFME01004950_16465	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	61.6	44.444	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01004950.1	16465	16749	285	positive
Nannopterum_NFME01004976_5588	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	96.7	48.077	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01004976.1	5588	5911	324	negative
Nannopterum_NFME01004979_15564	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	80.9	48.936	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01004979.1	15564	15866	303	negative
Nannopterum_NFME01005181_104821	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	77.4	42.063	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01005181.1	104821	105207	387	negative
Nannopterum_NFME01005363_66806	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	44.3	39.394	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01005363.1	66806	67090	285	negative
Nannopterum_NFME01005363_73574	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	40	38.384	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01005363.1	73574	73858	285	negative
Nannopterum_NFME01005418_27706	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	50.4	44.681	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01005418.1	27706	27894	189	positive
Nannopterum_NFME01005507_12220	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Snow-goose-hepatitis-B-virus	pol	51.2	43.478	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01005507.1	12220	12435	216	negative
Nannopterum_NFME01005507_14847	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	Heron-hepatitis-B-virus	polymerase	61.6	42.623	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01005507.1	14847	15029	183	negative
