record_ID	organism	id	locus_id	assigned_name	virus_family	virus_genus	virus_clade	locus_numeric_id	target_datatype	target_version	target_name	probe_type	scaffold	extract_start	extract_end	sequence_length	assigned_name	assigned_gene	orientation	bitscore	identity	evalue_num	evalue_exp	subject_start	subject_end	query_start	query_end	align_len	gap_openings	mismatches	host_class	host_superorder	major_clade	middle_clade	minor_clade	host_order	host_family	host_genus
288	Nannopterum_brasilianus	Nannopterum_brasilianus_288	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01006881.1	3524	3745	222	eHBV-Avi.27-Suliformes	polymerase	+	74	75.676	2	21	7	80	1	222	74	0	18	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
290	Nannopterum_brasilianus	Nannopterum_brasilianus_290	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01006491.1	93582	93761	180	eHBV-Avi.27-Suliformes	polymerase	-	102	76.667	5	33	7	66	1	180	60	0	14	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4979	Nannopterum_brasilianus	Nannopterum_brasilianus_4979	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01002468.1	102760	103134	375	eHBV-Avi.27-Suliformes	polymerase	+	164	81.25	3	56	1	112	1	336	112	0	21	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5353	Nannopterum_brasilianus	Nannopterum_brasilianus_5353	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01021110.1	4574	4978	405	eHBV-Avi.27-Suliformes	polymerase	-	155	79.464	1	52	1	112	31	366	112	0	23	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5354	Nannopterum_brasilianus	Nannopterum_brasilianus_5354	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01000923.1	156292	156606	315	eHBV-Avi.27-Suliformes	polymerase	-	152	81.905	1	51	1	105	1	315	105	0	19	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
2675	Nannopterum_brasilianus	Nannopterum_brasilianus_2675	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01069831.1	594	857	264	eHBV-Avi.27-Suliformes	polymerase	-	132	94.318	2	44	23	110	1	264	88	0	5	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
2676	Nannopterum_brasilianus	Nannopterum_brasilianus_2676	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01005507.1	12220	12450	231	eHBV-Avi.27-Suliformes	polymerase	-	102	94.118	2	32	2	52	1	153	51	0	3	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4507	Nannopterum_brasilianus	Nannopterum_brasilianus_4507	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01007416.1	5407	5676	270	eHBV-Avi.27-Suliformes	polymerase	-	126	83.333	6	42	16	105	1	270	90	0	15	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5352	Nannopterum_brasilianus	Nannopterum_brasilianus_5352	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01005753.1	87211	87597	387	eHBV-Avi.27-Suliformes	polymerase	+	181	78.295	9	63	2	130	1	387	129	0	28	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5348	Nannopterum_brasilianus	Nannopterum_brasilianus_5348	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01002353.1	2022	2396	375	eHBV-Avi.27-Suliformes	polymerase	+	156	79.279	4	53	2	112	4	336	111	0	23	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5349	Nannopterum_brasilianus	Nannopterum_brasilianus_5349	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01015094.1	2998	3312	315	eHBV-Avi.27-Suliformes	polymerase	+	155	83.81	3	53	1	105	1	315	105	0	17	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
301	Nannopterum_brasilianus	Nannopterum_brasilianus_301	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01005363.1	66869	67090	222	eHBV-Avi.27-Suliformes	polymerase	-	74	75.676	2	21	7	80	1	222	74	0	18	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4480	Nannopterum_brasilianus	Nannopterum_brasilianus_4480	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01001431.1	57252	57596	345	eHBV-Avi.27-Suliformes	polymerase	-	122	69.369	1	39	3	112	1	333	111	1	33	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5362	Nannopterum_brasilianus	Nannopterum_brasilianus_5362	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01005799.1	150831	151145	315	eHBV-Avi.27-Suliformes	polymerase	+	178	80.952	5	62	1	105	1	315	105	0	20	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4482	Nannopterum_brasilianus	Nannopterum_brasilianus_4482	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01002055.1	188445	188753	309	eHBV-Avi.27-Suliformes	polymerase	+	116	75.728	1	37	8	110	1	309	103	0	25	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4489	Nannopterum_brasilianus	Nannopterum_brasilianus_4489	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01011369.1	22706	22978	273	eHBV-Avi.27-Suliformes	polymerase	+	135	84.615	2	45	1	78	37	270	78	0	12	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4490	Nannopterum_brasilianus	Nannopterum_brasilianus_4490	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01003514.1	285885	286196	312	eHBV-Avi.27-Suliformes	polymerase	-	173	82.692	4	60	2	105	1	312	104	0	18	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4491	Nannopterum_brasilianus	Nannopterum_brasilianus_4491	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01001617.1	624588	624971	384	eHBV-Avi.27-Suliformes	polymerase	-	136	78.571	3	45	1	112	10	345	112	0	24	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
311	Nannopterum_brasilianus	Nannopterum_brasilianus_311	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01001148.1	46391	46570	180	eHBV-Avi.27-Suliformes	polymerase	-	113	88.333	4	37	7	66	1	180	60	0	7	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5350	Nannopterum_brasilianus	Nannopterum_brasilianus_5350	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01004741.1	1167	1481	315	eHBV-Avi.27-Suliformes	polymerase	+	160	83.81	7	55	1	105	1	315	105	0	17	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4463	Nannopterum_brasilianus	Nannopterum_brasilianus_4463	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01005181.1	104806	105210	405	eHBV-Avi.27-Suliformes	polymerase	-	146	72.951	5	49	2	112	1	366	122	1	22	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
2622	Nannopterum_brasilianus	Nannopterum_brasilianus_2622	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01001137.1	749425	749652	228	eHBV-Avi.27-Suliformes	polymerase	+	126	82.895	4	42	30	105	1	228	76	0	13	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4976	Nannopterum_brasilianus	Nannopterum_brasilianus_4976	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01010284.1	51779	52114	336	eHBV-Avi.27-Suliformes	polymerase	+	121	79.57	2	39	20	112	22	297	93	1	18	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4977	Nannopterum_brasilianus	Nannopterum_brasilianus_4977	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01007979.1	19292	19528	237	eHBV-Avi.27-Suliformes	polymerase	-	131	82.278	6	44	27	105	1	237	79	0	14	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4501	Nannopterum_brasilianus	Nannopterum_brasilianus_4501	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01003064.1	426642	426953	312	eHBV-Avi.27-Suliformes	polymerase	-	158	80.769	3	54	2	105	1	312	104	0	20	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4502	Nannopterum_brasilianus	Nannopterum_brasilianus_4502	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01004124.1	25338	25649	312	eHBV-Avi.27-Suliformes	polymerase	-	147	86.538	6	50	2	105	1	312	104	0	14	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4980	Nannopterum_brasilianus	Nannopterum_brasilianus_4980	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	ORF	NFME01010534.1	3892	4278	387	eHBV-Avi.27-Suliformes	polymerase	-	178	82.946	9	62	2	130	1	387	129	0	22	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4553	Nannopterum_harrisi	Nannopterum_harrisi_4553	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000478.1	33450	33656	207	eHBV-Avi.27-Suliformes	polymerase	+	127	89.706	2	42	2	69	1	204	68	0	7	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
2679	Nannopterum_harrisi	Nannopterum_harrisi_2679	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000357.1	1234000	1234227	228	eHBV-Avi.27-Suliformes	polymerase	-	128	84.211	7	43	30	105	1	228	76	0	12	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4517	Nannopterum_harrisi	Nannopterum_harrisi_4517	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000282.1	1095609	1095920	312	eHBV-Avi.27-Suliformes	polymerase	-	150	81.731	4	51	2	105	1	312	104	0	19	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4518	Nannopterum_harrisi	Nannopterum_harrisi_4518	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000158.1	2759372	2759707	336	eHBV-Avi.27-Suliformes	polymerase	-	129	81.522	2	42	8	99	1	276	92	0	17	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5377	Nannopterum_harrisi	Nannopterum_harrisi_5377	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000033.1	7325319	7325618	300	eHBV-Avi.27-Suliformes	polymerase	+	164	76.19	2	56	1	105	1	300	105	1	20	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5378	Nannopterum_harrisi	Nannopterum_harrisi_5378	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000616.1	61442	61756	315	eHBV-Avi.27-Suliformes	polymerase	-	176	80	3	61	1	105	1	315	105	0	21	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5379	Nannopterum_harrisi	Nannopterum_harrisi_5379	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000342.1	547	900	354	eHBV-Avi.27-Suliformes	polymerase	-	143	77.143	6	48	8	112	1	315	105	0	24	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5017	Nannopterum_harrisi	Nannopterum_harrisi_5017	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000063.1	160018	160329	312	eHBV-Avi.27-Suliformes	polymerase	-	177	84.615	8	62	2	105	1	312	104	0	16	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5384	Nannopterum_harrisi	Nannopterum_harrisi_5384	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000633.1	61834	62148	315	eHBV-Avi.27-Suliformes	polymerase	-	154	88.571	2	52	1	105	1	315	105	0	12	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4983	Nannopterum_harrisi	Nannopterum_harrisi_4983	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000143.1	1073548	1073949	402	eHBV-Avi.27-Suliformes	polymerase	-	157	84.762	2	53	1	105	88	402	105	0	16	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5386	Nannopterum_harrisi	Nannopterum_harrisi_5386	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000452.1	311845	312324	480	eHBV-Avi.27-Suliformes	polymerase	+	142	81.25	3	48	1	112	10	345	112	0	21	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
331	Nannopterum_harrisi	Nannopterum_harrisi_331	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000566.1	1723133	1723354	222	eHBV-Avi.27-Suliformes	polymerase	-	79	77.027	2	23	7	80	1	222	74	0	17	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5010	Nannopterum_harrisi	Nannopterum_harrisi_5010	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000224.1	937263	937574	312	eHBV-Avi.27-Suliformes	polymerase	-	156	79.808	2	53	2	105	1	312	104	0	21	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
333	Nannopterum_harrisi	Nannopterum_harrisi_333	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000009.1	213080	213301	222	eHBV-Avi.27-Suliformes	polymerase	-	93	75.676	9	29	7	80	1	222	74	0	18	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4561	Nannopterum_harrisi	Nannopterum_harrisi_4561	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000179.1	323298	323564	267	eHBV-Avi.27-Suliformes	polymerase	+	124	83.146	6	41	2	90	1	267	89	0	15	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4556	Nannopterum_harrisi	Nannopterum_harrisi_4556	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000107.1	2812057	2812368	312	eHBV-Avi.27-Suliformes	polymerase	-	142	84.615	6	48	2	105	1	312	104	0	16	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5385	Nannopterum_harrisi	Nannopterum_harrisi_5385	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000063.1	3583765	3584151	387	eHBV-Avi.27-Suliformes	polymerase	+	183	79.07	2	63	2	130	1	387	129	0	27	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4566	Nannopterum_harrisi	Nannopterum_harrisi_4566	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000137.1	1917713	1918000	288	eHBV-Avi.27-Suliformes	polymerase	-	115	79.787	3	37	8	101	1	282	94	0	19	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5392	Nannopterum_harrisi	Nannopterum_harrisi_5392	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000865.1	15501	15830	330	eHBV-Avi.27-Suliformes	polymerase	-	164	83.636	2	56	1	110	1	330	110	0	18	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5005	Nannopterum_harrisi	Nannopterum_harrisi_5005	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000073.1	1147496	1147840	345	eHBV-Avi.27-Suliformes	polymerase	+	134	73.874	3	44	3	112	1	333	111	1	28	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5003	Nannopterum_harrisi	Nannopterum_harrisi_5003	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000018.1	149246	149521	276	eHBV-Avi.27-Suliformes	polymerase	-	134	87.64	8	45	2	90	1	267	89	0	11	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4550	Nannopterum_harrisi	Nannopterum_harrisi_4550	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000109.1	1609023	1609385	363	eHBV-Avi.27-Suliformes	polymerase	+	131	64.286	4	43	2	112	1	324	112	2	35	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
4989	Nannopterum_harrisi	Nannopterum_harrisi_4989	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000457.1	242610	242984	375	eHBV-Avi.27-Suliformes	polymerase	-	162	82.143	3	55	1	112	1	336	112	0	20	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5382	Nannopterum_harrisi	Nannopterum_harrisi_5382	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000156.1	330005	330319	315	eHBV-Avi.27-Suliformes	polymerase	-	189	87.619	1	66	1	105	1	315	105	0	13	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
5383	Nannopterum_harrisi	Nannopterum_harrisi_5383	eHBV-Avi.27-Suliformes	eHBV-Avi.27-Suliformes	Hepadnaviridae	Avihepadnavirus	NULL	27	low_coverage	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	ORF	NEVG01000130.1	989511	989825	315	eHBV-Avi.27-Suliformes	polymerase	+	192	89.524	2	67	1	105	1	315	105	0	11	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum
